com_name,com_addr,com_area,com_class,com_trade,com_size,job_name,job_exp,job_edu,job_class,job_keyword,job_pay,job_info,postdate
汇众天智科技,德源镇胜利北街217号（菁蓉镇）,成都-郫都区,创业公司,"计算机服务(系统、数据服务、维修),互联网/电子商务",50-150人,（实习）人工智能训练师(职位编号：2),无工作经验,大专,实习生,数据|实习|运营|人工智能,2-3千/月,要求：|1、专科及以上文凭（专业不限）|2、熟练操作电脑，掌握基本的office软件操作|3、有耐心，能有毅力，学习能力强|4、能保证稳定工作不少于2个月|5、薪酬：底薪+绩效|工作内容：|1、提供带薪培训，简单易做，要求有耐心，可以认真对待每一张图片、每一段语音、每一段文字。|2、需大量人员处理采集数据，以建立健全的人工智能，为机器模型标注数据集，协助优化，带薪培训可不限专业；|3、具体是对图片、文本或音频进行简单处理，如画出车道线，就是简单车道标注，对机器识别的语音内容做更正，判断机器回答的正误。|面试要求|-本人携带个人简历,04-10发布
汇众天智科技,德源镇胜利北街217号（菁蓉镇）,成都-郫都区,创业公司,"计算机服务(系统、数据服务、维修),互联网/电子商务",50-150人,（实习）人工智能训练师,无工作经验,大专,实习生,数据|实习|运营|人工智能,2-3千/月,要求：|1、专科及以上文凭（专业不限）|2、熟练操作电脑，掌握基本的office软件操作|3、有耐心，能有毅力，学习能力强|4、能保证稳定工作不少于2个月|5、薪酬：底薪+绩效|工作内容：|1、提供带薪培训，简单易做，要求有耐心，可以认真对待每一张图片、每一段语音、每一段文字。|2、需大量人员处理采集数据，以建立健全的人工智能，为机器模型标注数据集，协助优化，带薪培训可不限专业；|3、具体是对图片、文本或音频进行简单处理，如画出车道线，就是简单车道标注，对机器识别的语音内容做更正，判断机器回答的正误。|面试要求|-本人携带个人简历,04-10发布
汇众天智科技,德源镇胜利北街217号（菁蓉镇）,成都-郫都区,创业公司,"计算机服务(系统、数据服务、维修),互联网/电子商务",50-150人,（实习）人工智能训练师(职位编号：1),无工作经验,大专,实习生,数据|实习|运营|人工智能,2-3千/月,要求：|1、专科及以上文凭（专业不限）|2、熟练操作电脑，掌握基本的office软件操作|3、有耐心，能有毅力，学习能力强|4、能保证稳定工作不少于2个月|5、薪酬：底薪+绩效|工作内容：|1、提供带薪培训，简单易做，要求有耐心，可以认真对待每一张图片、每一段语音、每一段文字。|2、需大量人员处理采集数据，以建立健全的人工智能，为机器模型标注数据集，协助优化，带薪培训可不限专业；|3、具体是对图片、文本或音频进行简单处理，如画出车道线，就是简单车道标注，对机器识别的语音内容做更正，判断机器回答的正误。|面试要求|-本人携带个人简历,04-10发布
汇众天智科技,德源镇胜利北街217号（菁蓉镇）,成都-郫都区,创业公司,"计算机服务(系统、数据服务、维修),互联网/电子商务",50-150人,（实习）人工智能训练师,无工作经验,大专,实习生,数据|实习|运营|人工智能,2-3千/月,要求：|1、专科及以上文凭（专业不限）|2、熟练操作电脑，掌握基本的office软件操作|3、有耐心，能有毅力，学习能力强|4、能保证稳定工作不少于2个月|5、薪酬：底薪+绩效|工作内容：|1、提供带薪培训，简单易做，要求有耐心，可以认真对待每一张图片、每一段语音、每一段文字。|2、需大量人员处理采集数据，以建立健全的人工智能，为机器模型标注数据集，协助优化，带薪培训可不限专业；|3、具体是对图片、文本或音频进行简单处理，如画出车道线，就是简单车道标注，对机器识别的语音内容做更正，判断机器回答的正误。|面试要求|-本人携带个人简历,04-10发布
汇众天智科技,德源镇胜利北街217号（菁蓉镇）,成都-郫都区,创业公司,"计算机服务(系统、数据服务、维修),互联网/电子商务",50-150人,（实习）人工智能训练师,无工作经验,大专,实习生,数据|实习|运营|人工智能,2-3千/月,要求：|1、专科及以上文凭（专业不限）|2、熟练操作电脑，掌握基本的office软件操作|3、有耐心，能有毅力，学习能力强|4、能保证稳定工作不少于2个月|5、薪酬：底薪+绩效|工作内容：|1、提供带薪培训，简单易做，要求有耐心，可以认真对待每一张图片、每一段语音、每一段文字。|2、需大量人员处理采集数据，以建立健全的人工智能，为机器模型标注数据集，协助优化，带薪培训可不限专业；|3、具体是对图片、文本或音频进行简单处理，如画出车道线，就是简单车道标注，对机器识别的语音内容做更正，判断机器回答的正误。|面试要求|-本人携带个人简历,04-10发布
清华大学苏州汽车研究院大数据处理中心,府城大道西段 399号,成都-高新区,民营公司,"互联网/电子商务,教育/培训/院校",50-150人,机器学习实习生,无工作经验,本科,软件工程师,,2-4千/月,,04-10发布
清华大学苏州汽车研究院大数据处理中心,府城大道西段 399号,成都-高新区,民营公司,"互联网/电子商务,教育/培训/院校",50-150人,研发工程师(人工智能方向),无工作经验,本科,高级软件工程师,,1.5-2万/月,岗位职责：|       1、根据部门内部的研发需求，搭建机器学习相关框架，提供机器学习相关支持；|       2、负责机器学习相关数据的处理，特征的提取，模型的训练；|       3、提供Java跟训练好的模型之间的接口交互；|       4、根据研发需求，负责相关机器学习算法的改进和优化；|       5、完成上级交代的人工智能相关的其他研发工作。|任职要求：|      1、本科以上学历，计算机/人工智能等相关专业优先，有机器学习相关经验优先，有大数据基础优先；|      2、熟练机器学习相关框架的搭建，熟悉机器学习相关算法；|      3、熟悉MySql等相关数据库，能熟练使用SQL语句；|      4、熟练Java、Python等相关程序设计语言；|      5、具备优异的数据结构和算法基础，能够对算法进行验证和实现；|      6、具有较强的沟通交流能力，分析问题和解决问题的能力，工作有激情，能承受压力；|      7、服从安排，有团队合作精神和较强的责任感。,04-10发布
成都西纬科技有限公司,天府软件园C区12栋6楼,成都-高新区,民营公司,"通信/电信运营、增值服务,通信/电信/网络设备",50-150人,视觉算法工程师（计算机视觉方向）,无工作经验,硕士,算法工程师,高级软件工程师,1.3-2.5万/月,工作职责： |1、参与公司计算机视觉方面的项目 |2、通过研读相关领域文献寻找解决项目需要的问题的最优算法 |3、通过Matlab/OpenCV等对算法进行功能、性能仿真和验证 |4、利用C/C++在目标平台上实现算法 |任职要求： |1、在立体视觉、计算摄影或全景拼接领域，硕士及以上的教育和研究背景，有过实际算法开发经验 |2、扎实的于计算机视觉、图像相关的数学基础，并熟悉这些知识在视觉领域中的应用 |3、有良好的编程基础，熟悉一种常用编程语言 |4、有发明创造的理想和热情，致力于创造解决实际问题的视觉感知技术 |7、具备以下情况之一者优先: |7.1 有以下领域的开发经验：去噪、HDR、超分辨率、去模糊、图像质量评价、彩色图像增强、In Painting、图像融合 |7.2 有以下领域的开发经验：全景拼接、多摄像头标定、利用立体系统对目标距离检测和尺寸检测、场景三维重建、摄像头畸变矫正 |7.3 熟悉对人脸，及人脸五官相关的识别检测算法的量化评价方式，熟悉FACS系统 |7.4 具备对视觉算法进行高性能优化经验 |7.5 具备在移动平台（嵌入式视觉系统，或者智能手机）上开发视觉系统经验者优先,04-08发布
成都智明达电子股份有限公司,成都市青羊区青羊工业总部基地E-17栋智明达,成都,民营公司,"电子技术/半导体/集成电路,计算机硬件",150-500人,图像算法工程师,无工作经验,本科,算法工程师,,15-25万/年,工作职责|1、负责目标检测、目标跟踪等相关算法研究；|2、负责图像增强、显示等相关算法研究；|        |3、负责算法嵌入式平台实现、仿真和维护。|4、上级交办的其他事宜。|任职资格|1、电子、图像或数学相关专业毕业，本科以上学历；|2、熟练使用算法仿真和图像分析类工具；|3、熟悉数值分析、信号处理、概率统计等相关知识；|4、具备良好的职业道德、团队精神和开拓进取的意识；|                |5、有红外或微光处理相关工作经验者优先。,04-10发布
北京赫德阳数据通信科技有限公司,成都市高新区益州大道中段1858号G5楼2002,成都-高新区,民营公司,"通信/电信运营、增值服务,计算机软件",少于50人,大数据高级算法工程师,无工作经验,本科,算法工程师,,1.5-3万/月,,04-10发布
深圳市朗驰欣创科技股份有限公司成都分公司,高朋大道11号D座2楼,成都-高新区,民营公司,电气/电力/水利,150-500人,算法工程师,无工作经验,本科,算法工程师,软件工程师|图像处理|模式识别|视觉算法,0.8-1.5万/月,"岗位职责：|1. 负责图像处理、模式识别、机器视觉算法研发；|2. 参与专利申请、产学研项目申报和新产品预研；|任职要求：|1、本科及以上学历，计算机、模式识别、机器视觉、应用数学类专业，具有较好的数学功底；|2、扎实的C/C++算法编写能力,有嵌入式软件开发经验者优先；|3、具备扎实的数学、图像处理和模式识别基础知识，较强的算法设计和分析能力；|4、为人热情，踏实肯干，学习钻研能力强，较强的沟通能力和团队协作精神；|初级岗位：8000 – 10000 中级岗位： 10000 – 15000  高级岗位：15000-20000|工作地址|成都高新区高朋大道11号",04-10发布
江苏南大电子信息技术股份有限公司,昆明办事处,昆明,合资,"计算机硬件,通信/电信运营、增值服务",150-500人,人工智能产品销售助理,1年经验,大专,产品专员,金融,4.5-6千/月,1.负责智慧机器人及智能语音技术与产品的销售与市场开拓；|2.挖掘客户资源，建立行业渠道，发展新业务，完成既定的销售目标；|3.维护和发展客户关系，建立长期、良好、稳固的客户关系体系；|4.了解客户需求，为客户提供服务解决方案。|任职资格：|1.学历要求：|-本科以上学历，条件优秀可适当放宽。|2.工作经验：|-1年以上银行设备销售及IT行业销售经验；|-具备良好的职业形象，思维清晰敏捷，逻辑分析能力强；|-具备良好的口头和书面表达能力，善于与人沟通；|-能够承担一定的工作压力，勇于挑战新目标；|-具有良好的市场分析判断能力及对客户的把握能力，保持与客户之间的沟通及对项目的深入挖掘与拓展；|-具有积极进取的工作态度及良好的职业素养，具有良好的团队合作精神。|3.能力要求：|-具备良好的沟通能力，能与各层面人员沟通；|-具有良好的服务意识、职业素养，具备项目掌控能力；|-具备良好的沟通协调能力和团队合作意识，能够主动总结和分享自己的销售经验。|4.素质要求：|-工作踏实，态度积极，能够承受工作压力；|-责任心强，正直诚实，值得信赖。|优先考虑：|1.银行相关行业资源或销售经验者；|2.有金融行业、电信运营商行业、广电运营商行业、视频网站资源或者经验者。|特别说明：该职位工作地址在昆明！公司总部地址在南京建邺区嘉陵江东街。,03-30发布
